Avaspec driver test, v1.0
May 27,2005
Spectrometer found.
 - # channels: 1
 - # pixels:   2034
 - # extra_pix:14
 - Channel 0
   - Start: 0
   - Stop:  2034
   - Range: 0-2034
   - Calibration: 335.85, 0.138515, -6.14672e-06, -7.41674e-10, 0, 1.2, -90, 
Take a spectrum!
Done.
Dark pixels: 10183
548, 671, 605, 815, 812, 920, 819, 751, 740, 585, 719, 672, 859, 667, 
504.02, 127, -29
504.139, 76, -16
504.257, -3, -54
504.376, 217, -13
504.495, 22, -30
504.613, 52, 28
504.732, 295, -22
504.851, 81, -15
504.969, 72, 44
505.088, 223, -13
505.207, 310, 7
505.325, 834, -49
505.444, 2778, 70
505.562, 3018, 27
505.681, 459, 45
505.799, 69, -13
505.918, 17, -6
506.036, 49, -21
506.155, -1, 13
506.273, 136, -2
506.391, -59, -14
506.51, 76, -17
506.628, -64, -43
506.746, -111, 12
506.865, 22, 43
506.983, 108, -22
507.101, -55, -81
507.22, -75, 15
507.338, 125, -31
507.456, 102, 37
507.574, 41, -23
507.693, -39, 31
507.811, 177, -8
